2,1,정운천,11671532
2,2,이종걸,11437700
2,2,박용진,11307200
2,2,강병원,11210000
2,2,윤호중,11207200
2,2,이인영,11127200
2,1,김성찬,11121532
2,2,민홍철,11117200
2,2,이원욱,11107200
2,2,박남춘,11100000
2,2,이학영,11097200
2,3,김관영,11093000
2,2,문희상,11040000
2,2,박홍근,11020000
2,1,나경원,10901532
2,2,김영주,10807200
2,2,송기헌,10736000
2,2,박재호,10727200
2,2,유은혜,10522200
2,2,조정식,10477200
2,2,황희,10452200
2,2,이찬열,10347200
2,5,홍의락,10285000
2,2,김태년,10217200
2,2,김영진,10209200
2,2,정세균,10177200
2,2,김경협,10160400
2,2,박정,10087200
2,1,황영철,10061532
2,1,박완수,9961532
2,1,서청원,9951532
2,4,심상정,9944000
2,1,송석준,9841532
2,1,이진복,9791532
2,2,김해영,9747200
2,2,박범계,9657200
2,1,윤재옥,9611532
2,2,신창현,9518200
2,2,최명길,9447200
2,2,서영교,9420000
2,2,도종환,9397200
2,2,백재현,9397200
2,2,어기구,9357200
2,2,권칠승,9197200
2,3,김경진,9185965
2,2,노웅래,9000000
2,2,소병훈,8987200
2,2,전해철,8987200
2,1,홍일표,8871532
2,1,강석호,8841532
2,1,박순자,8730000
2,1,이채익,8718333
2,5,주호영,8650000
2,1,원유철,8576000
2,2,양승조,8497200
2,2,김철민,8497200
2,2,김종민,8453400
2,1,유기준,8441532
2,3,주승용,8410000
2,3,박주선,8275965
2,1,권성동,8161532
2,1,신상진,8151532
2,1,김세연,8098200
2,2,이춘석,8037200
2,2,변재일,8020000
2,2,김현미,8017200
2,1,김성원,7991532
2,3,권은희,7875965
2,1,김정훈,7821532
2,2,오제세,7820000
2,2,박영선,7747200
2,3,최경환,7610000
2,3,김동철,7565965
2,2,홍익표,7559200
2,2,조승래,7557200
2,1,이종배,7526532
2,1,윤영석,7481532
2,2,김경수,7467200
2,2,남인순,7350400
2,1,경대수,7300000
2,5,강길부,7300000
2,1,박덕흠,7230000
2,1,조원진,7161532
2,1,조경태,7161432
2,2,안민석,7157200
2,1,김재경,7117532
2,2,이훈,7027200
2,1,엄용수,7021532
2,2,김영호,6895000
2,3,천정배,6815000
2,3,이용주,6760000
2,2,신경민,6737200
2,3,유성엽,6730000
2,5,유승민,6710000
2,2,심재권,6687200
2,2,안호영,6637200
2,1,주광덕,6611532
2,2,강훈식,6607200
2,1,김정재,6511532
2,1,이완영,6501532
2,5,윤상현,6500000
2,1,김광림,6491532
2,1,박맹우,6341532
2,1,홍문종,6340000
2,3,장병완,6200000
2,2,진선미,6197200
2,3,박준영,6070000
2,2,기동민,6067200
2,2,이석현,6067200
2,1,이주영,6061532
2,2,박완주,6057200
2,2,박광온,5947200
2,2,전혜숙,5857200
2,1,이장우,5841532
2,1,민경욱,5836532
2,1,이헌승,5835532
2,3,정동영,5815000
2,1,박찬우,5806766
2,1,여상규,5791532
2,2,최인호,5757200
2,1,김기선,5731532
2,5,이해찬,5570000
2,3,박지원,5435965
2,2,윤관석,5397200
2,1,김진태,5346532
2,1,이양수,5341532
2,1,정태옥,5291532
2,2,위성곤,5247200
2,1,박대출,5191532
2,1,정진석,5141532
2,3,송기석,5130000
2,2,김민기,5107200
2,2,김부겸,5090000
2,2,백혜련,5067200
2,1,권석창,5062032
2,2,김정우,5037200
2,3,정인화,5020000
2,2,정성호,5000000
2,2,유동수,5000000
2,1,정종섭,4975532
2,1,강석진,4961532
2,2,박찬대,4961200
2,1,김명연,4881532
2,2,이상민,4840000
2,2,우상호,4757200
2,1,이은권,4661532
2,1,추경호,4651532
2,1,김한표,4541532
2,2,박주민,4480000
2,2,고용진,4427200
2,3,윤영일,4386000
2,2,원혜영,4320000
2,2,강창일,4227200
2,1,배덕광,4146532
2,2,전현희,3987200
2,1,이철우,3941532
2,2,서형수,3785000
2,1,장석춘,3751532
2,2,정재호,3700200
2,2,유승희,3700000
2,2,김영춘,3677200
2,1,이만희,3641532
2,1,백승주,3641532
2,1,곽상도,3641532
2,2,박병석,3557200
2,1,윤한홍,3541532
2,2,오영훈,3537200
2,1,김영우,3520000
2,3,이용호,3500000
2,1,김석기,3441532
2,2,이개호,3427200
2,2,임종성,3397200
2,3,김광수,3330000
2,1,이현재,3324532
2,1,김용태,3300000
2,3,김종회,3285965
2,1,함진규,3171532
2,1,염동열,3161532
2,1,박명재,3161532
2,1,유의동,3100000
2,1,윤상직,3091532
2,1,정유섭,2841532
2,1,김상훈,2831532
2,1,정용기,2831532
2,5,김종훈,2820000
2,1,성일종,2651532
2,1,정우택,2611532
2,1,김태흠,2541532
2,5,안상수,2520000
2,5,이철규,2500000
2,1,김무성,2491532
2,2,김한정,2427200
2,3,황주홍,2270000
2,1,이정현,2000000
2,1,김종태,1500000
2,1,박성중,1441532
2,1,정병국,1320000
2,1,최교일,1320000
2,2,홍영표,1100000
2,1,정양석,891532
2,4,노회찬,830000
2,1,이종구,441532
2,1,곽대훈,441532
2,2,진영,357200
2,2,윤후덕,357200
2,1,이군현,341532
2,1,이혜훈,341532
2,1,박인숙,341532
2,1,하태경,341532
2,1,이은재,341532
3,2,안민석,57640000
3,2,박병석,54346000
3,2,박범계,44852000
3,1,정용기,41192000
3,1,이장우,39661400
3,1,김정훈,38299800
3,1,이우현,37732000
3,2,이상민,35091800
3,2,김영춘,32932900
3,1,유의동,32600000
3,1,원유철,32281000
3,3,김관영,31372000
3,3,주승용,29998924
3,2,조정식,29888230
3,2,김병욱,29504307
3,3,김광수,29183800
3,2,문희상,28590000
3,3,조배숙,26750000
3,1,이완영,26070000
3,1,정병국,25750000
3,1,이종배,24615000
3,2,윤후덕,24540000
3,2,김민기,24510000
3,2,소병훈,23650000
3,2,강창일,23521300
3,2,원혜영,23510000
3,1,이명수,23100000
3,2,민병두,23000000
3,3,박지원,22842000
3,1,홍문종,22800000
3,3,박준영,22042000
3,2,김해영,21340000
3,1,김기선,20531500
3,2,김진표,20287000
3,3,정동영,20262000
3,1,이학재,20260000
3,1,박명재,19756900
3,1,박맹우,19700000
3,1,함진규,19400000
3,2,김병관,19320000
3,2,도종환,19200000
3,2,박광온,18832000
3,1,김상훈,18570000
3,1,김한표,18370000
3,2,우상호,18260000
3,1,김용태,18150000
3,5,이철규,17941000
3,2,조응천,17600000
3,2,유승희,17600000
3,2,표창원,17465000
3,2,김철민,17050000
3,2,이학영,16950000
3,2,임종성,16395500
3,2,전해철,16182000
3,2,우원식,16060000
3,1,오신환,15950000
3,3,김성식,15840000
3,1,김학용,15833840
3,3,권은희,15444733
3,1,정갑윤,15398900
3,2,김상희,15260000
3,1,정운천,15253700
3,2,백혜련,15202000
3,2,김현미,14850000
3,2,유은혜,14740000
3,1,이정현,14720000
3,2,박남춘,14330000
3,2,윤관석,14300000
3,1,조경태,14080000
3,2,강훈식,14080000
3,2,이원욱,14001000
3,1,김명연,13670000
3,1,윤재옥,13500000
3,2,윤호중,13490000
3,1,이은권,13300000
3,1,홍일표,13090000
3,1,정진석,12934008
3,1,주광덕,12870000
3,2,설훈,12870000
3,2,전재수,12870000
3,2,인재근,12771000
3,1,이현재,12700000
3,3,유성엽,12670000
3,1,하태경,12444000
3,1,경대수,12320000
3,2,안규백,12100000
3,2,박찬대,12100000
3,2,김두관,11990000
3,2,조승래,11900000
3,3,송기석,11880000
3,5,주호영,11810800
3,2,김영진,11782000
3,5,홍의락,11750000
3,1,박완수,11700000
3,5,윤종오,11648000
3,2,박완주,11638000
3,2,최인호,11592900
3,2,유동수,11330000
3,2,이인영,11220000
3,2,홍익표,11000000
3,1,조원진,11000000
3,1,홍철호,11000000
3,2,기동민,11000000
3,2,최명길,10725000
3,2,민홍철,10687000
3,2,서영교,10560000
3,2,고용진,10560000
3,1,김석기,10432000
3,1,곽대훈,10200000
3,2,전현희,10153850
3,3,김경진,10068300
3,2,박홍근,9900000
3,2,박정,9900000
3,5,강길부,9768000
3,2,변재일,9740000
3,3,윤영일,9702000
3,2,송영길,9600000
3,1,신상진,9460000
3,1,나경원,9460000
3,2,김한정,9432500
3,2,이찬열,9240000
3,1,김도읍,9027000
3,2,이언주,9000000
3,2,이춘석,8800000
3,2,황희,8800000
3,5,안상수,8800000
3,1,김진태,8580000
3,2,김태년,8360000
3,2,김경협,8360000
3,2,위성곤,8250000
3,1,박찬우,8250000
3,5,김종훈,8050000
3,2,진선미,7700000
3,2,어기구,7700000
3,1,권성동,7590000
3,1,정우택,7164600
3,2,박용진,7150000
3,2,노웅래,7150000
3,2,오영훈,7100000
3,1,백승주,7095000
3,1,권석창,6930000
3,2,전혜숙,6710000
3,1,한선교,6600000
3,2,서형수,6500000
3,2,오제세,6415000
3,1,민경욱,6250000
3,1,여상규,6100000
3,2,이종걸,6050250
3,2,김병기,6050000
3,2,신경민,6050000
3,2,이훈,5830000
3,2,심재권,5500000
3,4,노회찬,5500000
3,1,성일종,5500000
3,1,지상욱,5500000
3,1,이헌승,5500000
3,2,권칠승,5500000
3,1,송석준,5500000
3,3,안철수,5500000
3,1,이진복,5500000
3,2,박영선,5500000
3,1,이주영,3750000
3,1,김영우,3750000
3,1,심재철,3740000
3,2,양승조,3630000
3,1,김재경,3473800
3,1,장석춘,3300000
3,5,윤상현,3300000
3,2,홍영표,3300000
3,1,홍문표,3300000
3,1,김종태,3300000
3,1,박순자,3201000
3,2,한정애,2763000
3,4,심상정,2750000
3,3,황주홍,2398000
3,2,김영호,2200000
3,3,천정배,2200000
3,1,김세연,2000000
3,2,송기헌,1870000
3,1,김성찬,1859000
3,1,정유섭,1800000
3,1,김정재,1236900
3,1,박인숙,1100000
3,2,김경수,1100000
3,2,정성호,1100000
3,2,안호영,1100000
3,2,정재호,550000
3,2,이개호,500000
3,1,윤상직,220000
3,1,김성원,100000
3,2,이석현,22000
4,1,윤한홍,54016114
4,1,박인숙,49770000
4,1,엄용수,46146551
4,1,이혜훈,45795187
4,1,윤재옥,43303660
4,1,박명재,42145510
4,2,이춘석,41055596
4,1,최교일,41000000
4,1,이종구,37862599
4,1,김진태,35820000
4,1,윤영석,35367346
4,2,김철민,33524582
4,1,박성중,32875181
4,3,최경환,32842581
4,3,정동영,32645104
4,2,오영훈,31800000
4,1,박순자,31012825
4,2,황희,30953706
4,1,곽상도,30719159
4,2,이찬열,30693362
4,1,김성태,30261447
4,1,박완수,30187770
4,1,염동열,29743508
4,1,송석준,28761243
4,2,이석현,28755127
4,2,강병원,28576834
4,1,정태옥,28536821
4,1,민경욱,28150000
4,1,김성찬,28031310
4,2,진영,28008291
4,3,김광수,27915520
4,2,유동수,27600991
4,2,박완주,27272963
4,1,이만희,27256964
4,1,이주영,26896582
4,1,심재철,26796269
4,2,전혜숙,26721020
4,2,최명길,26365000
4,1,정종섭,26282650
4,1,김정재,26023470
4,4,노회찬,25186214
4,2,박광온,25052064
4,5,윤종오,24637707
4,1,김석기,24479869
4,1,장석춘,24451993
4,1,김성원,24381700
4,5,이철규,23979034
4,3,김관영,23800000
4,1,김명연,23604260
4,3,장병완,23602091
4,2,이훈,23595380
4,1,강석진,23589943
4,2,김현미,23531207
4,2,강창일,23450000
4,2,이학영,23448965
4,3,정인화,23311040
4,2,백혜련,23000000
4,2,이개호,22922419
4,2,기동민,22742617
4,5,강길부,22645860
4,2,김부겸,22604583
4,2,유은혜,22490944
4,1,홍철호,22362973
4,5,안상수,22309755
4,3,김종회,22104846
4,5,유승민,22080960
4,1,박찬우,21768451
4,2,유승희,21720080
4,5,김종훈,21687828
4,2,홍익표,21673806
4,1,정용기,21330000
4,1,홍일표,21309877
4,2,진선미,21131000
4,2,변재일,21109064
4,2,이인영,21101300
4,2,전현희,20710889
4,5,홍의락,19964793
4,4,심상정,19814441
4,1,김종태,19800000
4,2,권칠승,19682001
4,2,이종걸,19519750
4,1,이은재,19512419
4,2,남인순,19443800
4,1,이정현,19416279
4,1,백승주,19224736
4,2,박홍근,18896438
4,3,천정배,18731642
4,1,정양석,18667490
4,1,배덕광,18587904
4,1,정유섭,18369000
4,2,문희상,18350136
4,2,김정우,18320062
4,2,김종민,18272000
4,2,정재호,18234080
4,1,하태경,18161127
4,2,박용진,18083000
4,1,이헌승,18031023
4,3,권은희,17839931
4,1,박대출,17327749
4,1,추경호,17000000
4,1,유기준,16847348
4,1,이채익,16773080
4,2,홍영표,16717438
4,1,김영우,16699165
4,1,성일종,16549654
4,2,한정애,16337799
4,2,안규백,16277500
4,1,유의동,15952365
4,2,신동근,15941840
4,2,위성곤,15907385
4,2,백재현,15858926
4,1,신상진,15754107
4,2,김상희,15613724
4,1,이군현,15575962
4,2,어기구,15500000
4,2,신창현,15490000
4,2,김경협,15052088
4,1,김용태,15000000
4,1,박덕흠,15000000
4,2,신경민,14752196
4,1,이장우,14741658
4,1,윤상직,14718912
4,2,민홍철,14640423
4,1,이학재,14636236
4,1,황영철,14624654
4,2,우원식,14468264
4,2,박남춘,14340102
4,2,김한정,14335000
4,2,김병관,14301863
4,1,김한표,14128459
4,2,김진표,14127990
4,1,이현재,14000000
4,2,박정,14000000
4,1,정우택,14000000
4,1,김기선,13987488
4,2,노웅래,13914625
4,2,우상호,13800695
4,1,박맹우,13792000
4,2,전해철,13686000
4,1,김상훈,13653398
4,2,서영교,13600000
4,3,박지원,13571390
4,5,장제원,13379081
4,1,이양수,13300000
4,2,박찬대,13100000
4,2,윤후덕,13100000
4,3,유성엽,12989231
4,1,이우현,12984423
4,2,김경수,12919460
4,1,여상규,12893885
4,1,주광덕,12863649
4,1,정운천,12826610
4,1,정진석,12769257
4,2,김민기,12702716
4,2,오제세,12400000
4,5,주호영,12242335
4,1,조원진,12000000
4,1,오신환,11900000
4,2,추미애,11866465
4,2,윤관석,11847222
4,1,이종배,11806165
4,2,김영호,11670338
4,1,김태흠,11609633
4,2,이언주,11593427
4,1,곽대훈,11576319
4,2,안민석,11565597
4,3,안철수,11495000
4,1,이철우,11420000
4,1,홍문표,11400000
4,2,서형수,11392190
4,2,이원욱,11072512
4,2,손혜원,11020990
4,1,함진규,11000000
4,2,김영주,10988751
4,2,김병욱,10951960
4,2,민병두,10909547
4,1,나경원,10850000
4,2,박주민,10745790
4,2,조승래,10736513
4,1,김도읍,10338049
4,1,권석창,10232080
4,2,박범계,10154205
4,2,송영길,10109870
4,2,김영춘,10102300
4,1,홍문종,10064855
4,2,김해영,10000000
4,1,이완영,9979527
4,1,김광림,9978775
4,3,이용주,9893356
4,2,김영진,9861258
4,3,조배숙,9663580
4,1,김학용,9506880
4,2,조응천,9491667
4,3,송기석,9430659
4,3,김성식,9287999
4,2,설훈,9232669
4,1,강석호,9157881
4,2,임종성,9095282
4,2,전재수,8820550
4,2,도종환,8293150
4,2,김병기,8183853
4,1,지상욱,8070000
4,2,고용진,7977747
4,2,송기헌,7961300
4,2,정세균,7766982
4,3,이용호,7757137
4,5,이해찬,7713201
4,2,양승조,7704544
4,1,최경환,7685000
4,3,박주선,7628940
4,2,강훈식,7530531
4,2,최인호,7450000
4,1,김재경,7428541
4,3,황주홍,7141020
4,2,김두관,6840376
4,1,이은권,6838124
4,3,손금주,6801942
4,2,윤호중,6650000
4,2,김태년,6641180
4,1,정갑윤,6530150
4,3,박준영,6528111
4,3,김경진,6324300
4,1,서청원,6312349
4,2,박영선,6251836
4,1,김선동,5500000
4,2,박재호,5314731
4,1,경대수,4899858
4,1,이명수,4836800
4,1,김세연,4835330
4,1,한선교,4703790
4,3,윤영일,4694150
4,2,조정식,4600000
4,2,심재권,4520000
4,2,원혜영,4500000
4,1,정병국,4126000
4,1,원유철,3980217
4,3,김동철,3908390
4,2,정성호,3892590
4,1,김정훈,3685229
4,1,김무성,3600000
4,3,주승용,3587922
4,5,윤상현,3457120
4,2,소병훈,3240309
4,2,표창원,2614194
4,2,금태섭,2547600
4,2,박병석,2546350
4,1,권성동,2480000
4,2,안호영,2450000
4,1,이진복,2389390
4,2,이상민,1603223
4,1,조경태,1061143
4,2,인재근,666416
5,1,염동열,52870720
5,1,박덕흠,48881425
5,1,김태흠,44636725
5,4,심상정,43941231
5,2,김해영,43202580
5,3,이용호,42181000
5,1,홍문표,41700000
5,1,여상규,41518600
5,2,이개호,40987239
5,1,김도읍,40469605
5,3,황주홍,40384000
5,1,황영철,37132589
5,5,안상수,36557183
5,3,손금주,36376000
5,1,최교일,36189000
5,2,김종민,36072400
5,1,이완영,35685000
5,1,성일종,35274000
5,1,엄용수,35203440
5,1,김영우,35117242
5,1,김재경,35051700
5,1,정진석,34792500
5,1,경대수,34021549
5,2,신창현,33897556
5,2,권칠승,32583370
5,2,김현미,32226000
5,1,강석호,31958000
5,3,유성엽,31921732
5,2,신동근,31120000
5,2,안호영,31033400
5,1,이명수,30932120
5,2,강창일,30546000
5,2,설훈,30183443
5,2,이춘석,29629922
5,3,박준영,29512198
5,3,윤영일,29458000
5,3,김종회,29402452
5,3,주승용,29024785
5,1,이만희,28842600
5,1,김광림,28640800
5,2,김진표,28518560
5,1,정병국,28470580
5,2,정세균,28276670
5,3,박주선,28144215
5,2,전현희,27819400
5,1,윤재옥,27705000
5,2,신경민,27610000
5,5,김종훈,27598749
5,1,권석창,27567000
5,2,이인영,27164000
5,2,홍익표,27096305
5,2,박정,27085000
5,2,김경수,26726177
5,2,박용진,26678544
5,1,김진태,26608983
5,1,박대출,26557000
5,2,양승조,26418900
5,2,최명길,26237000
5,2,문희상,26163144
5,1,유의동,26163000
5,2,민병두,26053671
5,5,이해찬,25977073
5,2,우원식,25856377
5,2,김병기,25748500
5,3,김광수,25718581
5,3,권은희,25708482
5,1,나경원,25684155
5,2,송영길,25562000
5,1,최경환,25525000
5,3,최경환,25462000
5,1,정갑윤,25283190
5,1,서청원,25179226
5,2,강병원,25167980
5,3,김관영,25125000
5,3,조배숙,25071000
5,2,박남춘,25028224
5,3,박지원,25000000
5,2,박주민,24930000
5,2,김병관,24922916
5,3,김성식,24917821
5,1,정양석,24895170
5,2,전혜숙,24816125
5,2,서형수,24813538
5,2,노웅래,24800000
5,2,김태년,24662000
5,2,이종걸,24610224
5,3,김동철,24520000
5,2,우상호,24377526
5,3,이용주,24332369
5,1,윤영석,24304628
5,2,이석현,24285000
5,1,박찬우,24275232
5,2,김영호,24223900
5,2,원혜영,24172731
5,2,김병욱,24109532
5,2,오제세,24103038
5,2,위성곤,23981000
5,1,한선교,23917968
5,1,김성찬,23917400
5,3,장병완,23893500
5,2,김두관,23806000
5,1,권성동,23744340
5,1,이우현,23739160
5,2,도종환,23694734
5,5,장제원,23612954
5,2,소병훈,23579500
5,1,송석준,23497507
5,5,윤종오,23454800
5,3,정인화,23126186
5,1,강석진,23112000
5,1,김선동,23099000
5,2,금태섭,23080620
5,1,김종태,23073000
5,1,곽상도,23043136
5,1,김기선,23018137
5,2,박재호,23009000
5,2,황희,22996000
5,1,오신환,22919559
5,2,송기헌,22767580
5,1,김용태,22677980
5,2,박완주,22634000
5,1,박맹우,22572340
5,2,홍영표,22551257
5,1,이진복,22538343
5,1,김성태,22528495
5,1,김학용,22517760
5,1,이장우,22431909
5,2,인재근,22380827
5,2,김철민,22355099
5,2,김부겸,22326100
5,2,박영선,22198000
5,1,이양수,22056630
5,1,심재철,21985353
5,2,오영훈,21832000
5,2,유동수,21801000
5,2,전재수,21794552
5,1,정유섭,21680935
5,5,홍의락,21652898
5,5,윤상현,21611380
5,2,임종성,21553000
5,2,김민기,21549377
5,1,조경태,21541461
5,2,고용진,21495000
5,2,박홍근,21453000
5,2,기동민,21432158
5,2,안규백,21328295
5,1,이철우,21134000
5,2,백재현,21127945
5,1,이현재,20997741
5,2,윤관석,20963602
5,1,이학재,20860327
5,1,이은권,20829155
5,1,이헌승,20753740
5,1,김명연,20745120
5,1,이종배,20677579
5,2,서영교,20676013
5,2,남인순,20637747
5,3,정동영,20619001
5,2,유은혜,20533066
5,2,안민석,20492170
5,2,김정우,20414796
5,5,이철규,20310040
5,1,김세연,20151938
5,1,배덕광,20150030
5,1,홍문종,20127401
5,2,이원욱,20107589
5,1,이주영,20015262
5,3,안철수,20000000
5,2,김한정,19813953
5,2,김영진,19529445
5,2,정재호,19518000
5,2,윤호중,19475000
5,2,이훈,19444845
5,1,김무성,19434000
5,1,박완수,19400345
5,2,전해철,19367228
5,1,주광덕,19294050
5,2,김영주,19146050
5,2,윤후덕,19082000
5,1,신상진,19053000
5,2,표창원,18974225
5,3,천정배,18941348
5,4,노회찬,18779748
5,1,유기준,18718379
5,1,홍일표,18639000
5,1,홍철호,18601860
5,2,박광온,18575334
5,1,추경호,18503450
5,2,김상희,18488000
5,2,한정애,18481997
5,1,함진규,18330960
5,2,변재일,18201433
5,2,어기구,18129000
5,2,유승희,18073000
5,1,정용기,18047720
5,1,이정현,17891000
5,1,박순자,17861495
5,2,이언주,17840628
5,5,강길부,17811210
5,2,이찬열,17610350
5,2,박찬대,17472000
5,2,이상민,17373000
5,2,백혜련,17284328
5,3,송기석,17149930
5,1,박명재,17022000
5,2,민홍철,16875000
5,2,박병석,16851000
5,1,민경욱,16778720
5,1,이채익,16507144
5,2,박범계,16500000
5,1,정우택,16500000
5,2,최인호,16441273
5,1,김성원,16200813
5,5,유승민,16049039
5,5,주호영,15990000
5,1,박인숙,15640898
5,2,조정식,15441940
5,2,진선미,15201315
5,2,조승래,14998020
5,1,김정훈,14982063
5,1,장석춘,14691000
5,2,이학영,14468102
5,2,정성호,14152000
5,1,조원진,14055000
5,1,윤상직,13882843
5,2,김경협,13759000
5,1,박성중,13751171
5,1,정운천,13525002
5,2,심재권,13438000
5,1,김상훈,13061901
5,1,곽대훈,12967218
5,1,원유철,12892358
5,1,유재중,12755360
5,1,김석기,12362000
5,1,정종섭,12326659
5,1,백승주,12156000
5,2,진영,11223820
5,2,김영춘,11114700
5,2,조응천,10822219
5,1,하태경,10352983
5,1,이은재,10283000
5,3,김경진,9345080
5,1,정태옥,9312421
5,1,김한표,9087242
5,1,이혜훈,8100000
5,1,윤한홍,7876461
5,2,강훈식,7520101
